t_s,mode,power_mw
2673.8,infer,180.0
2673.8005,idle_listen,45.0
2673.9,infer,180.0
2673.9005,idle_listen,45.0
2674.0,infer,180.0
2674.0005,idle_listen,45.0
2674.1,infer,180.0
2674.1005,idle_listen,45.0
2674.2,infer,180.0
2674.2005,idle_listen,45.0
2674.3,infer,180.0
2674.3005,idle_listen,45.0
2674.4,infer,180.0
2674.4005,idle_listen,45.0
2674.5,infer,180.0
2674.5005,idle_listen,45.0
2674.6,infer,180.0
2674.6005,idle_listen,45.0
2674.7,infer,180.0
2674.7005,idle_listen,45.0
2674.8,infer,180.0
2674.8005,idle_listen,45.0
2674.9,infer,180.0
2674.9005,idle_listen,45.0
2675.0,infer,180.0
2675.0005,idle_listen,45.0
2675.1,infer,180.0
2675.1005,idle_listen,45.0
2675.2,infer,180.0
2675.2005,idle_listen,45.0
2675.3,infer,180.0
2675.3005,idle_listen,45.0
2675.4,infer,180.0
2675.4005,idle_listen,45.0
2675.5,infer,180.0
2675.5005,idle_listen,45.0
2675.6,infer,180.0
2675.6005,idle_listen,45.0
2675.7,infer,180.0
2675.7005,idle_listen,45.0
2675.8,infer,180.0
2675.8005,idle_listen,45.0
2675.9,infer,180.0
2675.9005,idle_listen,45.0
2676.0,infer,180.0
2676.0005,idle_listen,45.0
2676.1,infer,180.0
2676.1005,idle_listen,45.0
2676.2,infer,180.0
2676.2005,idle_listen,45.0
2676.3,infer,180.0
2676.3005,idle_listen,45.0
2676.4,infer,180.0
2676.4005,idle_listen,45.0
2676.5,infer,180.0
2676.5005,idle_listen,45.0
2676.6,infer,180.0
2676.6005,idle_listen,45.0
2676.7,infer,180.0
2676.7005,idle_listen,45.0
2676.8,infer,180.0
2676.8005,idle_listen,45.0
2676.9,infer,180.0
2676.9005,idle_listen,45.0
2677.0,infer,180.0
2677.0005,idle_listen,45.0
2677.1,infer,180.0
2677.1005,idle_listen,45.0
2677.2,infer,180.0
2677.2005,idle_listen,45.0
2677.3,infer,180.0
2677.3005,idle_listen,45.0
2677.4,infer,180.0
2677.4005,idle_listen,45.0
2677.5,infer,180.0
2677.5005,idle_listen,45.0
2677.6,infer,180.0
2677.6005,idle_listen,45.0
2677.7,infer,180.0
2677.7005,idle_listen,45.0
2677.8,infer,180.0
2677.8005,idle_listen,45.0
2677.9,infer,180.0
2677.9005,idle_listen,45.0
2678.0,infer,180.0
2678.0005,idle_listen,45.0
2678.1,infer,180.0
2678.1005,idle_listen,45.0
2678.2,infer,180.0
2678.2005,idle_listen,45.0
2678.3,infer,180.0
2678.3005,idle_listen,45.0
2678.4,infer,180.0
2678.4005,idle_listen,45.0
2678.5,infer,180.0
2678.5005,idle_listen,45.0
2678.6,infer,180.0
2678.6005,idle_listen,45.0
2678.7,infer,180.0
2678.7005,idle_listen,45.0
2678.8,infer,180.0
2678.8005,idle_listen,45.0
2678.9,infer,180.0
2678.9005,idle_listen,45.0
2679.0,infer,180.0
2679.0005,idle_listen,45.0
2679.1,infer,180.0
2679.1005,idle_listen,45.0
2679.2,infer,180.0
2679.2005,idle_listen,45.0
2679.3,infer,180.0
2679.3005,idle_listen,45.0
2679.4,infer,180.0
2679.4005,idle_listen,45.0
2679.5,infer,180.0
2679.5005,idle_listen,45.0
2679.6,infer,180.0
2679.6005,idle_listen,45.0
2679.7,infer,180.0
2679.7005,idle_listen,45.0
2679.8,infer,180.0
2679.8005,idle_listen,45.0
2679.9,infer,180.0
2679.9005,idle_listen,45.0
2680.0,infer,180.0
2680.0005,idle_listen,45.0
2680.1,infer,180.0
2680.1005,idle_listen,45.0
2680.2,infer,180.0
2680.2005,idle_listen,45.0
2680.3,infer,180.0
2680.3005,idle_listen,45.0
2680.4,infer,180.0
2680.4005,idle_listen,45.0
2680.5,infer,180.0
2680.5005,idle_listen,45.0
2680.6,infer,180.0
2680.6005,idle_listen,45.0
2680.7,infer,180.0
2680.7005,idle_listen,45.0
2680.8,infer,180.0
2680.8005,idle_listen,45.0
2680.9,infer,180.0
2680.9005,idle_listen,45.0
2681.0,infer,180.0
2681.0005,idle_listen,45.0
2681.1,infer,180.0
2681.1005,idle_listen,45.0
2681.2,infer,180.0
2681.2005,idle_listen,45.0
2681.3,infer,180.0
2681.3005,idle_listen,45.0
2681.4,infer,180.0
2681.4005,idle_listen,45.0
2681.5,infer,180.0
2681.5005,idle_listen,45.0
2681.6,infer,180.0
2681.6005,idle_listen,45.0
2681.7,infer,180.0
2681.7005,idle_listen,45.0
2681.8,infer,180.0
2681.8005,idle_listen,45.0
2681.9,infer,180.0
2681.9005,idle_listen,45.0
2682.0,infer,180.0
2682.0005,idle_listen,45.0
2682.1,infer,180.0
2682.1005,idle_listen,45.0
2682.2,infer,180.0
2682.2005,idle_listen,45.0
2682.3,infer,180.0
2682.3005,idle_listen,45.0
2682.4,infer,180.0
2682.4005,idle_listen,45.0
2682.5,infer,180.0
2682.5005,idle_listen,45.0
2682.6,infer,180.0
2682.6005,idle_listen,45.0
2682.7,infer,180.0
2682.7005,idle_listen,45.0
2682.8,infer,180.0
2682.8005,idle_listen,45.0
2682.9,infer,180.0
2682.9005,idle_listen,45.0
2683.0,infer,180.0
2683.0005,idle_listen,45.0
2683.1,infer,180.0
2683.1005,idle_listen,45.0
2683.2,infer,180.0
2683.2005,idle_listen,45.0
2683.3,infer,180.0
2683.3005,idle_listen,45.0
2683.4,infer,180.0
2683.4005,idle_listen,45.0
2683.5,infer,180.0
2683.5005,idle_listen,45.0
2683.6,infer,180.0
2683.6005,idle_listen,45.0
2683.7,infer,180.0
2683.7005,idle_listen,45.0
2683.8,infer,180.0
2683.8005,idle_listen,45.0
2683.9,infer,180.0
2683.9005,idle_listen,45.0
2684.0,infer,180.0
2684.0005,idle_listen,45.0
2684.1,infer,180.0
2684.1005,idle_listen,45.0
2684.2,infer,180.0
2684.2005,idle_listen,45.0
2684.3,infer,180.0
2684.3005,idle_listen,45.0
2684.4,infer,180.0
2684.4005,idle_listen,45.0
2684.5,infer,180.0
2684.5005,idle_listen,45.0
2684.6,infer,180.0
2684.6005,idle_listen,45.0
2684.7,infer,180.0
2684.7005,idle_listen,45.0
2684.8,infer,180.0
2684.8005,idle_listen,45.0
2684.9,infer,180.0
2684.9005,idle_listen,45.0
2685.0,infer,180.0
2685.0005,idle_listen,45.0
2685.1,infer,180.0
2685.1005,idle_listen,45.0
2685.2,infer,180.0
2685.2005,idle_listen,45.0
2685.3,infer,180.0
2685.3005,idle_listen,45.0
2685.4,infer,180.0
2685.4005,idle_listen,45.0
2685.5,infer,180.0
2685.5005,idle_listen,45.0
2685.6,infer,180.0
2685.6005,idle_listen,45.0
2685.7,infer,180.0
2685.7005,idle_listen,45.0
2685.8,infer,180.0
2685.8005,idle_listen,45.0
2685.9,infer,180.0
2685.9005,idle_listen,45.0
2686.0,infer,180.0
2686.0005,idle_listen,45.0
2686.1,infer,180.0
2686.1005,idle_listen,45.0
2686.2,infer,180.0
2686.2005,idle_listen,45.0
2686.3,infer,180.0
2686.3005,idle_listen,45.0
2686.4,infer,180.0
2686.4005,idle_listen,45.0
2686.5,infer,180.0
2686.5005,idle_listen,45.0
2686.6,infer,180.0
2686.6005,idle_listen,45.0
2686.7,infer,180.0
2686.7005,idle_listen,45.0
2686.8,infer,180.0
2686.8005,idle_listen,45.0
2686.9,infer,180.0
2686.9005,idle_listen,45.0
2687.0,infer,180.0
2687.0005,idle_listen,45.0
2687.1,infer,180.0
2687.1005,idle_listen,45.0
2687.2,infer,180.0
2687.2005,idle_listen,45.0
2687.3,infer,180.0
2687.3005,idle_listen,45.0
2687.4,infer,180.0
2687.4005,idle_listen,45.0
2687.5,infer,180.0
2687.5005,idle_listen,45.0
2687.6,infer,180.0
2687.6005,idle_listen,45.0
2687.7,infer,180.0
2687.7005,idle_listen,45.0
2687.8,infer,180.0
2687.8005,idle_listen,45.0
2687.9,infer,180.0
2687.9005,idle_listen,45.0
2688.0,infer,180.0
2688.0005,idle_listen,45.0
2688.1,infer,180.0
2688.1005,idle_listen,45.0
2688.2,infer,180.0
2688.2005,idle_listen,45.0
2688.3,infer,180.0
2688.3005,idle_listen,45.0
2688.4,infer,180.0
2688.4005,idle_listen,45.0
2688.5,infer,180.0
2688.5005,idle_listen,45.0
2688.6,infer,180.0
2688.6005,idle_listen,45.0
2688.7,infer,180.0
2688.7005,idle_listen,45.0
2688.8,infer,180.0
2688.8005,idle_listen,45.0
2688.9,infer,180.0
2688.9005,idle_listen,45.0
2689.0,infer,180.0
2689.0005,idle_listen,45.0
2689.1,infer,180.0
2689.1005,idle_listen,45.0
2689.2,infer,180.0
2689.2005,idle_listen,45.0
2689.3,infer,180.0
2689.3005,idle_listen,45.0
2689.4,infer,180.0
2689.4005,idle_listen,45.0
2689.5,infer,180.0
2689.5005,idle_listen,45.0
2689.6,infer,180.0
2689.6005,idle_listen,45.0
2689.7,infer,180.0
2689.7005,idle_listen,45.0
2689.8,infer,180.0
2689.8005,idle_listen,45.0
2689.9,infer,180.0
2689.9005,idle_listen,45.0
2690.0,infer,180.0
2690.0005,idle_listen,45.0
2690.1,infer,180.0
2690.1005,idle_listen,45.0
2690.2,infer,180.0
2690.2005,idle_listen,45.0
2690.3,infer,180.0
2690.3005,idle_listen,45.0
2690.4,infer,180.0
2690.4005,idle_listen,45.0
2690.5,infer,180.0
2690.5005,idle_listen,45.0
2690.6,infer,180.0
2690.6005,idle_listen,45.0
2690.7,infer,180.0
2690.7005,idle_listen,45.0
2690.8,infer,180.0
2690.8005,idle_listen,45.0
2690.9,infer,180.0
2690.9005,idle_listen,45.0
2691.0,infer,180.0
2691.0005,idle_listen,45.0
2691.1,infer,180.0
2691.1005,idle_listen,45.0
2691.2,infer,180.0
2691.2005,idle_listen,45.0
2691.3,infer,180.0
2691.3005,idle_listen,45.0
2691.4,infer,180.0
2691.4005,idle_listen,45.0
2691.5,infer,180.0
2691.5005,idle_listen,45.0
2691.6,infer,180.0
2691.6005,idle_listen,45.0
2691.7,infer,180.0
2691.7005,idle_listen,45.0
2691.8,infer,180.0
2691.8005,idle_listen,45.0
2691.9,infer,180.0
2691.9005,idle_listen,45.0
2692.0,infer,180.0
2692.0005,idle_listen,45.0
2692.1,infer,180.0
2692.1005,idle_listen,45.0
2692.2,infer,180.0
2692.2005,idle_listen,45.0
2692.3,infer,180.0
2692.3005,idle_listen,45.0
2692.4,infer,180.0
2692.4005,idle_listen,45.0
2692.5,infer,180.0
2692.5005,idle_listen,45.0
2692.6,infer,180.0
2692.6005,idle_listen,45.0
2692.7,infer,180.0
2692.7005,idle_listen,45.0
2692.8,infer,180.0
2692.8005,idle_listen,45.0
2692.9,infer,180.0
2692.9005,idle_listen,45.0
2693.0,infer,180.0
2693.0005,idle_listen,45.0
2693.1,infer,180.0
2693.1005,idle_listen,45.0
2693.2,infer,180.0
2693.2005,idle_listen,45.0
2693.3,infer,180.0
2693.3005,idle_listen,45.0
2693.4,infer,180.0
2693.4005,idle_listen,45.0
2693.5,infer,180.0
2693.5005,idle_listen,45.0
2693.6,infer,180.0
2693.6005,idle_listen,45.0
2693.7,infer,180.0
2693.7005,idle_listen,45.0
2693.8,infer,180.0
2693.8005,idle_listen,45.0
2693.9,infer,180.0
2693.9005,idle_listen,45.0
2694.0,infer,180.0
2694.0005,idle_listen,45.0
2694.1,infer,180.0
2694.1005,idle_listen,45.0
2694.2,infer,180.0
2694.2005,idle_listen,45.0
2694.3,infer,180.0
2694.3005,idle_listen,45.0
2694.4,infer,180.0
2694.4005,idle_listen,45.0
2694.5,infer,180.0
2694.5005,idle_listen,45.0
2694.6,infer,180.0
2694.6005,idle_listen,45.0
2694.7,infer,180.0
2694.7005,idle_listen,45.0
2694.8,infer,180.0
2694.8005,idle_listen,45.0
2694.9,infer,180.0
2694.9005,idle_listen,45.0
2695.0,infer,180.0
2695.0005,idle_listen,45.0
2695.1,infer,180.0
2695.1005,idle_listen,45.0
2695.2,infer,180.0
2695.2005,idle_listen,45.0
2695.3,infer,180.0
2695.3005,idle_listen,45.0
2695.4,infer,180.0
2695.4005,idle_listen,45.0
2695.5,infer,180.0
2695.5005,idle_listen,45.0
2695.6,infer,180.0
2695.6005,idle_listen,45.0
2695.7,infer,180.0
2695.7005,idle_listen,45.0
2695.8,infer,180.0
2695.8005,idle_listen,45.0
2695.9,infer,180.0
2695.9005,idle_listen,45.0
2696.0,infer,180.0
2696.0005,idle_listen,45.0
2696.1,infer,180.0
2696.1005,idle_listen,45.0
2696.2,infer,180.0
2696.2005,idle_listen,45.0
2696.3,infer,180.0
2696.3005,idle_listen,45.0
2696.4,infer,180.0
2696.4005,idle_listen,45.0
2696.5,infer,180.0
2696.5005,idle_listen,45.0
2696.6,infer,180.0
2696.6005,idle_listen,45.0
2696.7,infer,180.0
2696.7005,idle_listen,45.0
2696.8,infer,180.0
2696.8005,idle_listen,45.0
2696.9,infer,180.0
2696.9005,idle_listen,45.0
2697.0,infer,180.0
2697.0005,idle_listen,45.0
2697.1,infer,180.0
2697.1005,idle_listen,45.0
2697.2,infer,180.0
2697.2005,idle_listen,45.0
2697.3,infer,180.0
2697.3005,idle_listen,45.0
2697.4,infer,180.0
2697.4005,idle_listen,45.0
2697.5,infer,180.0
2697.5005,idle_listen,45.0
2697.6,infer,180.0
2697.6005,idle_listen,45.0
2697.7,infer,180.0
2697.7005,idle_listen,45.0
2697.8,infer,180.0
2697.8005,idle_listen,45.0
2697.9,infer,180.0
2697.9005,idle_listen,45.0
2698.0,infer,180.0
2698.0005,idle_listen,45.0
2698.1,infer,180.0
2698.1005,idle_listen,45.0
2698.2,infer,180.0
2698.2005,idle_listen,45.0
2698.3,infer,180.0
2698.3005,idle_listen,45.0
2698.4,infer,180.0
2698.4005,idle_listen,45.0
2698.5,infer,180.0
2698.5005,idle_listen,45.0
2698.6,infer,180.0
2698.6005,idle_listen,45.0
2698.7,infer,180.0
2698.7005,idle_listen,45.0
2698.8,infer,180.0
2698.8005,idle_listen,45.0
2698.9,infer,180.0
2698.9005,idle_listen,45.0
2699.0,infer,180.0
2699.0005,idle_listen,45.0
2699.1,infer,180.0
2699.1005,idle_listen,45.0
2699.2,infer,180.0
2699.2005,idle_listen,45.0
2699.3,infer,180.0
2699.3005,idle_listen,45.0
2699.4,infer,180.0
2699.4005,idle_listen,45.0
2699.5,infer,180.0
2699.5005,idle_listen,45.0
2699.6,infer,180.0
2699.6005,idle_listen,45.0
2699.7,infer,180.0
2699.7005,idle_listen,45.0
2699.8,infer,180.0
2699.8005,idle_listen,45.0
2699.9,infer,180.0
2699.9005,idle_listen,45.0
2700.0,infer,180.0
2700.0005,idle_listen,45.0
2700.1,infer,180.0
2700.1005,idle_listen,45.0
2700.2,infer,180.0
2700.2005,idle_listen,45.0
2700.3,infer,180.0
2700.3005,idle_listen,45.0
2700.4,infer,180.0
2700.4005,idle_listen,45.0
2700.5,infer,180.0
2700.5005,idle_listen,45.0
2700.6,infer,180.0
2700.6005,idle_listen,45.0
2700.7,infer,180.0
2700.7005,idle_listen,45.0
2700.8,infer,180.0
2700.8005,idle_listen,45.0
2700.9,infer,180.0
2700.9005,idle_listen,45.0
2701.0,infer,180.0
2701.0005,idle_listen,45.0
2701.1,infer,180.0
2701.1005,idle_listen,45.0
2701.2,infer,180.0
2701.2005,idle_listen,45.0
2701.3,infer,180.0
2701.3005,idle_listen,45.0
2701.4,infer,180.0
2701.4005,idle_listen,45.0
2701.5,infer,180.0
2701.5005,idle_listen,45.0
2701.6,infer,180.0
2701.6005,idle_listen,45.0
2701.7,infer,180.0
2701.7005,idle_listen,45.0
2701.8,infer,180.0
2701.8005,idle_listen,45.0
2701.9,infer,180.0
2701.9005,idle_listen,45.0
2702.0,infer,180.0
2702.0005,idle_listen,45.0
2702.1,infer,180.0
2702.1005,idle_listen,45.0
2702.2,infer,180.0
2702.2005,idle_listen,45.0
2702.3,infer,180.0
2702.3005,idle_listen,45.0
2702.4,infer,180.0
2702.4005,idle_listen,45.0
2702.5,infer,180.0
2702.5005,idle_listen,45.0
2702.6,infer,180.0
2702.6005,idle_listen,45.0
2702.7,infer,180.0
2702.7005,idle_listen,45.0
2702.8,infer,180.0
2702.8005,idle_listen,45.0
2702.9,infer,180.0
2702.9005,idle_listen,45.0
2703.0,infer,180.0
2703.0005,idle_listen,45.0
2703.1,infer,180.0
2703.1005,idle_listen,45.0
2703.2,infer,180.0
2703.2005,idle_listen,45.0
2703.3,infer,180.0
2703.3005,idle_listen,45.0
2703.4,infer,180.0
2703.4005,idle_listen,45.0
2703.5,infer,180.0
2703.5005,idle_listen,45.0
2703.6,infer,180.0
2703.6005,idle_listen,45.0
2703.7,infer,180.0
2703.7005,idle_listen,45.0
2703.8,infer,180.0
2703.8005,idle_listen,45.0
2703.9,infer,180.0
2703.9005,idle_listen,45.0
2704.0,infer,180.0
2704.0005,idle_listen,45.0
2704.1,infer,180.0
2704.1005,idle_listen,45.0
2704.2,infer,180.0
2704.2005,idle_listen,45.0
2704.3,infer,180.0
2704.3005,idle_listen,45.0
2704.4,infer,180.0
2704.4005,idle_listen,45.0
2704.5,infer,180.0
2704.5005,idle_listen,45.0
2704.6,infer,180.0
2704.6005,idle_listen,45.0
2704.7,infer,180.0
2704.7005,idle_listen,45.0
2704.8,infer,180.0
2704.8005,idle_listen,45.0
2704.9,infer,180.0
2704.9005,idle_listen,45.0
2705.0,infer,180.0
2705.0005,idle_listen,45.0
2705.1,infer,180.0
2705.1005,idle_listen,45.0
2705.2,infer,180.0
2705.2005,idle_listen,45.0
2705.3,infer,180.0
2705.3005,idle_listen,45.0
2705.4,infer,180.0
2705.4005,idle_listen,45.0
2705.5,infer,180.0
2705.5005,idle_listen,45.0
2705.6,infer,180.0
2705.6005,idle_listen,45.0
2705.7,infer,180.0
2705.7005,idle_listen,45.0
2705.8,infer,180.0
2705.8005,idle_listen,45.0
2705.9,infer,180.0
2705.9005,idle_listen,45.0
2706.0,infer,180.0
2706.0005,idle_listen,45.0
2706.1,infer,180.0
2706.1005,idle_listen,45.0
2706.2,infer,180.0
2706.2005,idle_listen,45.0
2706.3,infer,180.0
2706.3005,idle_listen,45.0
2706.4,infer,180.0
2706.4005,idle_listen,45.0
2706.5,infer,180.0
2706.5005,idle_listen,45.0
2706.6,infer,180.0
2706.6005,idle_listen,45.0
2706.7,infer,180.0
2706.7005,idle_listen,45.0
2706.8,infer,180.0
2706.8005,idle_listen,45.0
2706.9,infer,180.0
2706.9005,idle_listen,45.0
2707.0,infer,180.0
2707.0005,idle_listen,45.0
2707.1,infer,180.0
2707.1005,idle_listen,45.0
2707.2,infer,180.0
2707.2005,idle_listen,45.0
2707.3,infer,180.0
2707.3005,idle_listen,45.0
2707.4,infer,180.0
2707.4005,idle_listen,45.0
2707.5,infer,180.0
2707.5005,idle_listen,45.0
2707.6,infer,180.0
2707.6005,idle_listen,45.0
2707.7,infer,180.0
2707.7005,idle_listen,45.0
2707.8,infer,180.0
2707.8005,idle_listen,45.0
2707.9,infer,180.0
2707.9005,idle_listen,45.0
2708.0,infer,180.0
2708.0005,idle_listen,45.0
2708.1,infer,180.0
2708.1005,idle_listen,45.0
2708.2,infer,180.0
2708.2005,idle_listen,45.0
2708.3,infer,180.0
2708.3005,idle_listen,45.0
2708.4,infer,180.0
2708.4005,idle_listen,45.0
2708.5,infer,180.0
2708.5005,idle_listen,45.0
2708.6,infer,180.0
2708.6005,idle_listen,45.0
2708.7,infer,180.0
2708.7005,idle_listen,45.0
2708.8,infer,180.0
2708.8005,idle_listen,45.0
2708.9,infer,180.0
2708.9005,idle_listen,45.0
2709.0,infer,180.0
2709.0005,idle_listen,45.0
2709.1,infer,180.0
2709.1005,idle_listen,45.0
2709.2,infer,180.0
2709.2005,idle_listen,45.0
2709.3,infer,180.0
2709.3005,idle_listen,45.0
2709.4,infer,180.0
2709.4005,idle_listen,45.0
2709.5,infer,180.0
2709.5005,idle_listen,45.0
2709.6,infer,180.0
2709.6005,idle_listen,45.0
2709.7,infer,180.0
2709.7005,idle_listen,45.0
2709.8,infer,180.0
2709.8005,idle_listen,45.0
2709.9,infer,180.0
2709.9005,idle_listen,45.0
2710.0,infer,180.0
2710.0005,idle_listen,45.0
2710.1,infer,180.0
2710.1005,idle_listen,45.0
2710.2,infer,180.0
2710.2005,idle_listen,45.0
2710.3,infer,180.0
2710.3005,idle_listen,45.0
2710.4,infer,180.0
2710.4005,idle_listen,45.0
2710.5,infer,180.0
2710.5005,idle_listen,45.0
2710.6,infer,180.0
2710.6005,idle_listen,45.0
2710.7,infer,180.0
2710.7005,idle_listen,45.0
2710.8,infer,180.0
2710.8005,idle_listen,45.0
2710.9,infer,180.0
2710.9005,idle_listen,45.0
2711.0,infer,180.0
2711.0005,idle_listen,45.0
2711.1,infer,180.0
2711.1005,idle_listen,45.0
2711.2,infer,180.0
2711.2005,idle_listen,45.0
2711.3,infer,180.0
2711.3005,idle_listen,45.0
2711.4,infer,180.0
2711.4005,idle_listen,45.0
2711.5,infer,180.0
2711.5005,idle_listen,45.0
2711.6,infer,180.0
2711.6005,idle_listen,45.0
2711.7,infer,180.0
2711.7005,idle_listen,45.0
2711.8,infer,180.0
2711.8005,idle_listen,45.0
2711.9,infer,180.0
2711.9005,idle_listen,45.0
2712.0,infer,180.0
2712.0005,idle_listen,45.0
2712.1,infer,180.0
2712.1005,idle_listen,45.0
2712.2,infer,180.0
2712.2005,idle_listen,45.0
2712.3,infer,180.0
2712.3005,idle_listen,45.0
2712.4,infer,180.0
2712.4005,idle_listen,45.0
2712.5,infer,180.0
2712.5005,idle_listen,45.0
2712.6,infer,180.0
2712.6005,idle_listen,45.0
2712.7,infer,180.0
2712.7005,idle_listen,45.0
2712.8,infer,180.0
2712.8005,idle_listen,45.0
2712.9,infer,180.0
2712.9005,idle_listen,45.0
2713.0,infer,180.0
2713.0005,idle_listen,45.0
2713.1,infer,180.0
2713.1005,idle_listen,45.0
2713.2,infer,180.0
2713.2005,idle_listen,45.0
2713.3,infer,180.0
2713.3005,idle_listen,45.0
2713.4,infer,180.0
2713.4005,idle_listen,45.0
2713.5,infer,180.0
2713.5005,idle_listen,45.0
2713.6,infer,180.0
2713.6005,idle_listen,45.0
2713.7,infer,180.0
2713.7005,idle_listen,45.0
2713.8,infer,180.0
2713.8005,idle_listen,45.0
2713.9,infer,180.0
2713.9005,idle_listen,45.0
2714.0,infer,180.0
2714.0005,idle_listen,45.0
2714.1,infer,180.0
2714.1005,idle_listen,45.0
2714.2,infer,180.0
2714.2005,idle_listen,45.0
2714.3,infer,180.0
2714.3005,idle_listen,45.0
2714.4,infer,180.0
2714.4005,idle_listen,45.0
2714.5,infer,180.0
2714.5005,idle_listen,45.0
2714.6,infer,180.0
2714.6005,idle_listen,45.0
2714.7,infer,180.0
2714.7005,idle_listen,45.0
2714.8,infer,180.0
2714.8005,idle_listen,45.0
2714.9,infer,180.0
2714.9005,idle_listen,45.0
2715.0,infer,180.0
2715.0005,idle_listen,45.0
2715.1,infer,180.0
2715.1005,idle_listen,45.0
2715.2,infer,180.0
2715.2005,idle_listen,45.0
2715.3,infer,180.0
2715.3005,idle_listen,45.0
2715.4,infer,180.0
2715.4005,idle_listen,45.0
2715.5,infer,180.0
2715.5005,idle_listen,45.0
2715.6,infer,180.0
2715.6005,idle_listen,45.0
2715.7,infer,180.0
2715.7005,idle_listen,45.0
2715.8,infer,180.0
2715.8005,idle_listen,45.0
2715.9,infer,180.0
2715.9005,idle_listen,45.0
2716.0,infer,180.0
2716.0005,idle_listen,45.0
2716.1,infer,180.0
2716.1005,idle_listen,45.0
2716.2,infer,180.0
2716.2005,idle_listen,45.0
2716.3,infer,180.0
2716.3005,idle_listen,45.0
2716.4,infer,180.0
2716.4005,idle_listen,45.0
2716.5,infer,180.0
2716.5005,idle_listen,45.0
2716.6,infer,180.0
2716.6005,idle_listen,45.0
2716.7,infer,180.0
2716.7005,idle_listen,45.0
2716.8,infer,180.0
2716.8005,idle_listen,45.0
2716.9,infer,180.0
2716.9005,idle_listen,45.0
2717.0,infer,180.0
2717.0005,idle_listen,45.0
2717.1,infer,180.0
2717.1005,idle_listen,45.0
2717.2,infer,180.0
2717.2005,idle_listen,45.0
2717.3,infer,180.0
2717.3005,idle_listen,45.0
2717.4,infer,180.0
2717.4005,idle_listen,45.0
2717.5,infer,180.0
2717.5005,idle_listen,45.0
2717.6,infer,180.0
2717.6005,idle_listen,45.0
2717.7,infer,180.0
2717.7005,idle_listen,45.0
2717.8,infer,180.0
2717.8005,idle_listen,45.0
2717.9,infer,180.0
2717.9005,idle_listen,45.0
2718.0,infer,180.0
2718.0005,idle_listen,45.0
2718.1,infer,180.0
2718.1005,idle_listen,45.0
2718.2,infer,180.0
2718.2005,idle_listen,45.0
2718.3,infer,180.0
2718.3005,idle_listen,45.0
2718.4,infer,180.0
2718.4005,idle_listen,45.0
2718.5,infer,180.0
2718.5005,idle_listen,45.0
2718.6,infer,180.0
2718.6005,idle_listen,45.0
2718.7,infer,180.0
2718.7005,idle_listen,45.0
2718.8,infer,180.0
2718.8005,idle_listen,45.0
2718.9,infer,180.0
2718.9005,idle_listen,45.0
2719.0,infer,180.0
2719.0005,idle_listen,45.0
2719.1,infer,180.0
2719.1005,idle_listen,45.0
2719.2,infer,180.0
2719.2005,idle_listen,45.0
2719.3,infer,180.0
2719.3005,idle_listen,45.0
2719.4,infer,180.0
2719.4005,idle_listen,45.0
2719.5,infer,180.0
2719.5005,idle_listen,45.0
2719.6,infer,180.0
2719.6005,idle_listen,45.0
2719.7,infer,180.0
2719.7005,idle_listen,45.0
2719.8,infer,180.0
2719.8005,idle_listen,45.0
2719.9,infer,180.0
2719.9005,idle_listen,45.0
2720.0,infer,180.0
2720.0005,idle_listen,45.0
2720.1,infer,180.0
2720.1005,idle_listen,45.0
2720.2,infer,180.0
2720.2005,idle_listen,45.0
2720.3,infer,180.0
2720.3005,idle_listen,45.0
2720.4,infer,180.0
2720.4005,idle_listen,45.0
2720.5,infer,180.0
2720.5005,idle_listen,45.0
2720.6,infer,180.0
2720.6005,idle_listen,45.0
2720.7,infer,180.0
2720.7005,idle_listen,45.0
2720.8,infer,180.0
2720.8005,idle_listen,45.0
2720.9,infer,180.0
2720.9005,idle_listen,45.0
2721.0,infer,180.0
2721.0005,idle_listen,45.0
2721.1,infer,180.0
2721.1005,idle_listen,45.0
2721.2,infer,180.0
2721.2005,idle_listen,45.0
2721.3,infer,180.0
2721.3005,idle_listen,45.0
2721.4,infer,180.0
2721.4005,idle_listen,45.0
2721.5,infer,180.0
2721.5005,idle_listen,45.0
2721.6,infer,180.0
2721.6005,idle_listen,45.0
